feature,importance_mean,importance_std,importance_values
315.2,0.13865862848530522,0.0069965301512796675,"[0.14318010550113036, 0.13790504898266764, 0.1371514694800301, 0.14318010550113036, 0.14770158251695553, 0.13564431047475511, 0.14468726450640546, 0.12660135644310477, 0.1439336850037679, 0.12660135644310477]"
313.2,0.07935192162773173,0.0022869617039176266,"[0.07837226827430299, 0.07611152976639035, 0.07837226827430299, 0.07761868877166545, 0.07912584777694043, 0.08214016578749062, 0.0836473247927656, 0.07987942727957797, 0.08138658628485307, 0.0768651092690279]"
313,0.014845516201959308,0.003126219821053731,"[0.014318010550113058, 0.017332328560663135, 0.018085908063300682, 0.01582516955538804, 0.012057272042200418, 0.009796533534287888, 0.009796533534287888, 0.018085908063300682, 0.015071590052750605, 0.018085908063300682]"
389,0.004973624717407676,0.002742035478321073,"[0.006028636021100264, 0.0067822155237377, 0.0045214770158251705, 0.0045214770158251705, 0.0007535795026375469, 0.0045214770158251705, 0.007535795026375247, 0.010550113036925435, 0.0022607385079125297, 0.0022607385079125297]"
292,0.004069329314242631,0.002082935186297707,"[0.005275056518462717, 0.0067822155237377, 0.0030143180105500766, 0.0022607385079125297, 0.006028636021100264, 0.005275056518462717, 0.0022607385079125297, 0.0067822155237377, 0.0007535795026375469, 0.0022607385079125297]"
315.1,0.0025621703089675706,0.0009042954031650213,"[0.0030143180105500766, 0.0030143180105500766, 0.0037678975131876236, 0.0022607385079125297, 0.0007535795026375469, 0.0015071590052750938, 0.0030143180105500766, 0.0037678975131876236, 0.0022607385079125297, 0.0022607385079125297]"
292.1,0.002260738507912552,0.0005837201727516688,"[0.0022607385079125297, 0.0022607385079125297, 0.0022607385079125297, 0.0022607385079125297, 0.0037678975131876236, 0.0022607385079125297, 0.0015071590052750938, 0.0022607385079125297, 0.0015071590052750938, 0.0022607385079125297]"
367,0.0008289374529013016,0.0006259701479214982,"[0.0015071590052750938, 0.0007535795026375469, 0.0015071590052750938, 0.0015071590052750938, 0.0015071590052750938, 0.0, 0.0, 0.0007535795026375469, 0.0007535795026375469, 0.0]"
668,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
716.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
771.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
909,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
389.2,-0.00037678975131877346,0.0006947659726671526,"[0.0, -0.0007535795026375469, -0.0015071590052750938, 0.0, -0.0007535795026375469, 0.0007535795026375469, 0.0007535795026375469, -0.0007535795026375469, -0.0007535795026375469, -0.0007535795026375469]"
315,-0.0006782215523737922,0.0008559017853504769,"[0.0, -0.0015071590052750938, -0.0015071590052750938, 0.0, 0.0007535795026375469, -0.0022607385079126407, 0.0, -0.0007535795026375469, -0.0007535795026375469, -0.0007535795026375469]"
333.3,-0.000979653353428811,0.00034533351130037327,"[-0.0007535795026375469, -0.0007535795026375469, -0.0007535795026375469, -0.0015071590052750938, -0.0007535795026375469, -0.0015071590052750938, -0.0007535795026375469, -0.0007535795026375469, -0.0015071590052750938, -0.0007535795026375469]"
367.8,-0.0016578749058026032,0.0004521477015825282,"[-0.0015071590052750938, -0.0015071590052750938, -0.0015071590052750938, -0.0015071590052750938, -0.0022607385079126407, -0.0022607385079126407, -0.0015071590052750938, -0.0015071590052750938, -0.0022607385079126407, -0.0007535795026375469]"
