feature,importance_mean,importance_std,importance_values
208,0.0030508474576270927,0.002372881355932201,"[0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.006779661016949157, 0.0, 0.0, 0.006779661016949157, 0.0]"
327.3,0.003050847457627082,0.0018254795956388088,"[0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.006779661016949157, 0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523]"
773,0.003050847457627082,0.0035390869521730877,"[-0.003389830508474634, 0.003389830508474523, 0.003389830508474523, 0.006779661016949157, 0.003389830508474523, 0.003389830508474523, 0.006779661016949157, 0.006779661016949157, -0.003389830508474634, 0.003389830508474523]"
790,0.0027118644067796295,0.0020338983050847362,"[0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.006779661016949157, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0]"
550.2,0.0027118644067796183,0.0013559322033898091,"[0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523]"
531,0.002711864406779607,0.002033898305084747,"[-0.003389830508474634, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523]"
464,0.0023728813559321773,0.0030508474576271235,"[0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.006779661016949157, 0.006779661016949157, 0.003389830508474523, 0.0, -0.003389830508474634, 0.0]"
350,0.002372881355932166,0.0015534154898155146,"[0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523]"
569,0.002372881355932166,0.0015534154898155144,"[0.0, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523]"
327,0.0020338983050847137,0.0016606710120563657,"[0.003389830508474523, 0.0, 0.0, 0.003389830508474523, 0.0, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523]"
483,0.0020338983050847024,0.0022485591799019573,"[-0.003389830508474634, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.0, 0.003389830508474523]"
244.1,0.0016949152542372504,0.0031252693075569157,"[0.003389830508474523, 0.0, 0.0, 0.006779661016949157, 0.003389830508474523, 0.003389830508474523, 0.003389830508474523, -0.003389830508474634, -0.003389830508474634, 0.003389830508474523]"
562.1,0.001016949152542368,0.0021705505889602827,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, 0.0]"
561.2,0.0010169491525423568,0.0026475422630192055,"[0.0, 0.0, 0.0, -0.003389830508474634, 0.0, 0.003389830508474523, 0.0, 0.0, 0.003389830508474523, 0.006779661016949157]"
530.1,0.0010169491525423458,0.0043012127255761135,"[0.0, -0.003389830508474634, 0.006779661016949157, -0.003389830508474634, 0.003389830508474523, 0.003389830508474523, 0.0, 0.006779661016949157, -0.006779661016949157, 0.003389830508474523]"
535,0.0010169491525423347,0.0040252007074704785,"[-0.003389830508474634, 0.003389830508474523, 0.0, -0.003389830508474634, 0.003389830508474523, 0.0, 0.01016949152542368, -0.003389830508474634, 0.003389830508474523, 0.0]"
579,0.0010169491525423347,0.0026475422630191994,"[0.003389830508474523, -0.003389830508474634, 0.003389830508474523, 0.003389830508474523, 0.0, 0.003389830508474523, 0.003389830508474523, -0.003389830508474634, 0.0, 0.0]"
264.2,0.0006779661016949156,0.002033898305084747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.0]"
367,0.0006779661016949046,0.0013559322033898091,"[0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0]"
536,0.0006779661016949046,0.0025367168723891176,"[0.0, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.003389830508474523]"
271.3,0.0006779661016949046,0.0013559322033898091,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.003389830508474523]"
271,0.0006779661016949046,0.0013559322033898091,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.003389830508474523]"
250,0.0006779661016949046,0.003953187725318852,"[0.006779661016949157, -0.006779661016949157, 0.0, 0.003389830508474523, -0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157]"
561,0.0006779661016948935,0.002955185724434362,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, -0.003389830508474634, -0.003389830508474634, 0.003389830508474523, 0.003389830508474523]"
