feature,importance_mean,importance_std,importance_values
389,0.0033898305084746226,0.0015159782898303668,"[0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634]"
480.2,0.0033898305084746226,0.0015159782898303668,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634]"
1002,0.0033898305084746226,0.0015159782898303668,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634]"
250.21,0.0033898305084746226,0.0015159782898303668,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
555,0.0033898305084746226,0.0015159782898303668,"[0.003389830508474634, 0.0, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
578.8,0.0033898305084746117,0.0021439170577412753,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.006779661016949157, 0.006779661016949157]"
536,0.0033898305084746117,0.003031956579660721,"[-0.003389830508474523, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157]"
1010.2,0.0033898305084746005,0.003389830508474589,"[0.01016949152542379, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.0, 0.003389830508474634, 0.006779661016949157, 0.0]"
350.1,0.0030508474576271703,0.0010169491525423902,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
772,0.0030508474576271703,0.0010169491525423902,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
279.1,0.0030508474576271595,0.0018254795956388233,"[0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0]"
561.1,0.0030508474576271595,0.0018254795956388233,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634]"
259,0.003050847457627126,0.0031979597057819023,"[0.0, 0.006779661016949157, 0.0, 0.006779661016949157, 0.0, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.0, 0.0]"
271,0.002711864406779707,0.0013559322033898536,"[0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
250.3,0.002711864406779707,0.0013559322033898536,"[0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
558,0.0023728813559322436,0.0015534154898155653,"[0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0]"
745,0.0023728813559322215,0.002647542263019213,"[0.0, 0.006779661016949157, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.006779661016949157, 0.003389830508474634]"
245,0.0020338983050847913,0.0022485591799019777,"[0.0, 0.0, 0.003389830508474634, -0.003389830508474523, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
327.3,0.002033898305084769,0.0022485591799019807,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.0]"
253.4,0.001694915254237317,0.001694915254237317,"[0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0]"
577,0.0016949152542373059,0.002273967434745563,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0]"
1010,0.0016949152542373059,0.002273967434745563,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634]"
483,0.0016949152542373059,0.002273967434745563,"[0.0, 0.006779661016949157, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0]"
742.9,0.0016949152542373059,0.002273967434745563,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0]"
743.1,0.0013559322033898646,0.0022485591799019807,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, -0.003389830508474523, 0.003389830508474634, 0.0]"
743.12,0.0013559322033898536,0.0016606710120564204,"[0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
208,0.0013559322033898536,0.0016606710120564204,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
721.1,0.0013559322033898536,0.004067796610169496,"[-0.006779661016949157, 0.003389830508474634, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0, -0.003389830508474523, 0.006779661016949157, 0.0, 0.003389830508474634]"
495,0.0013559322033898425,0.0022485591799019777,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0, 0.0]"
264,0.0010169491525424013,0.003050847457627118,"[0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.006779661016949157, -0.003389830508474523, -0.003389830508474523]"
242.3,0.0010169491525424013,0.0021705505889603022,"[0.003389830508474634, 0.0, 0.003389830508474634, -0.003389830508474523, 0.0, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0]"
550,0.0010169491525423902,0.0015534154898155653,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
743.11,0.0010169491525423902,0.0015534154898155653,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
078,0.0010169491525423902,0.0015534154898155653,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
281.12,0.0010169491525423902,0.0015534154898155653,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634]"
1010.3,0.0010169491525423902,0.0015534154898155653,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
798,0.0010169491525423902,0.0015534154898155653,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
530,0.001016949152542379,0.002170550588960295,"[0.0, 0.006779661016949157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
281,0.0006779661016949379,0.0029551857244343514,"[-0.003389830508474523, 0.0, 0.0, 0.0, -0.003389830508474523, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634]"
367.4,0.0006779661016949379,0.002033898305084758,"[0.0, 0.003389830508474634, -0.003389830508474523, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
728,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
695.21,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
259.3,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0]"
281.1,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
280,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
535.2,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
