feature,importance_mean,importance_std,importance_values
785,0.0020338983050847805,0.005073433744778231,"[0.003389830508474634, 0.006779661016949157, 0.006779661016949157, -0.003389830508474523, 0.01016949152542379, 0.0, 0.003389830508474634, 0.003389830508474634, -0.003389830508474523, -0.006779661016949157]"
389,0.0020338983050847805,0.0016606710120564202,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
561.1,0.002033898305084769,0.0022485591799019807,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.006779661016949157, 0.0, 0.003389830508474634, 0.0]"
773,0.001694915254237328,0.002273967434745563,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, -0.003389830508474523, 0.0, 0.003389830508474634]"
264.2,0.001694915254237317,0.001694915254237317,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0]"
253.5,0.0013559322033898536,0.0016606710120564204,"[0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634]"
535.6,0.0013559322033898536,0.0034569623820967965,"[-0.003389830508474523, 0.0, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, -0.003389830508474523, 0.0, 0.0, 0.0, 0.006779661016949157]"
261.2,0.0013559322033898536,0.0016606710120564204,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634]"
530,0.0013559322033898425,0.0022485591799019777,"[0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.0]"
530.1,0.0013559322033898425,0.0022485591799019777,"[0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.0]"
261,0.0010169491525424013,0.005682391394657694,"[-0.003389830508474523, -0.003389830508474523, 0.0, 0.006779661016949157, 0.01016949152542379, 0.003389830508474634, 0.0, -0.01016949152542368, 0.0, 0.006779661016949157]"
1010,0.0010169491525424013,0.0021705505889603022,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474634, -0.003389830508474523, 0.003389830508474634, 0.003389830508474634]"
327,0.0010169491525423902,0.0015534154898155653,"[0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
758.1,0.0010169491525423902,0.0015534154898155653,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0]"
563,0.0010169491525423902,0.0026475422630192077,"[-0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.006779661016949157, 0.003389830508474634, 0.0]"
280.1,0.001016949152542379,0.002170550588960295,"[0.0, 0.006779661016949157, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
264.1,0.0006779661016949379,0.002033898305084758,"[0.0, 0.0, 0.0, 0.0, -0.003389830508474523, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
758,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0]"
280,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1002,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
626,0.0006779661016949268,0.0033213420241127952,"[0.003389830508474634, 0.0, 0.0, -0.006779661016949157, 0.0, 0.0, 0.003389830508474634, 0.006779661016949157, 0.0, 0.0]"
208,0.00033898305084748557,0.002372881355932209,"[-0.003389830508474523, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, -0.003389830508474523]"
532,0.0003389830508474745,0.0018254795956388233,"[0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003389830508474523]"
285.8,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
743.12,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
