feature,importance_mean,importance_std,importance_values
315.2,0.1507220216606498,0.00872235337786971,"[0.16245487364620936, 0.13176895306859204, 0.1407942238267148, 0.1543321299638989, 0.1543321299638989, 0.14981949458483745, 0.15703971119133564, 0.15252707581227432, 0.15884476534296021, 0.14530685920577613]"
313.2,0.08023465703971114,0.0033148678108676877,"[0.0767148014440433, 0.08483754512635377, 0.08032490974729234, 0.08483754512635377, 0.08032490974729234, 0.07490974729241873, 0.08212996389891691, 0.0830324909747292, 0.0767148014440433, 0.07851985559566776]"
381,0.007942238267147971,0.0033721194390378025,"[0.006317689530685899, 0.005415162454873612, 0.00902527075812265, 0.0027075812274367506, 0.006317689530685899, 0.00902527075812265, 0.01534296028880866, 0.006317689530685899, 0.011732851985559511, 0.0072202166064981865]"
389,0.007581227436823057,0.0013507788399905716,"[0.0072202166064981865, 0.010830324909747224, 0.006317689530685899, 0.005415162454873612, 0.008122743682310363, 0.0072202166064981865, 0.0072202166064981865, 0.0072202166064981865, 0.008122743682310363, 0.008122743682310363]"
313,0.004422382671480085,0.00222724958109262,"[0.0018050541516244634, 0.0072202166064981865, 0.005415162454873612, 0.0027075812274367506, 0.0027075812274367506, 0.005415162454873612, 0.00902527075812265, 0.004512635379061325, 0.0027075812274367506, 0.0027075812274367506]"
315,0.004241877256317639,0.0017148014440433457,"[0.0027075812274367506, 0.0072202166064981865, 0.0036101083032490378, 0.0027075812274367506, 0.005415162454873612, 0.0027075812274367506, 0.0018050541516244634, 0.004512635379061325, 0.005415162454873612, 0.006317689530685899]"
292,0.0020758122743681938,0.00245679739870327,"[0.0, 0.004512635379061325, 0.0036101083032490378, 0.004512635379061325, -0.0018050541516245744, -0.0009025270758122872, 0.0, 0.0036101083032490378, 0.005415162454873612, 0.0018050541516244634]"
381.1,0.0011732851985559068,0.0025222362116393672,"[0.0018050541516244634, -0.0036101083032491488, -0.0009025270758122872, 0.0036101083032490378, 0.0018050541516244634, 0.0018050541516244634, 0.006317689530685899, 0.0009025270758121762, 0.0, 0.0]"
367,0.00018050541516240193,0.000884292325914472,"[0.0009025270758121762, 0.0, 0.0, -0.0009025270758122872, 0.0009025270758121762, 0.0009025270758121762, 0.0009025270758121762, 0.0009025270758121762, -0.0018050541516245744, 0.0]"
172.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367.8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
716.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
668,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
389.2,-0.0009025270758122872,0.0005708082419076579,"[-0.0009025270758122872, -0.0009025270758122872, -0.0018050541516245744, -0.0009025270758122872, -0.0018050541516245744, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, 0.0, 0.0]"
333.3,-0.0009025270758122872,0.0,"[-0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872, -0.0009025270758122872]"
315.1,-0.0011732851985559734,0.0007048961801359897,"[-0.0009025270758122872, -0.0027075812274368616, -0.0018050541516245744, -0.0009025270758122872, -0.0009025270758122872, 0.0, -0.0009025270758122872, -0.0018050541516245744, -0.0009025270758122872, -0.0009025270758122872]"
292.1,-0.0030685920577617765,0.001289066503347103,"[-0.0027075812274368616, -0.00631768953068601, -0.0027075812274368616, -0.0018050541516245744, -0.0027075812274368616, -0.0018050541516245744, -0.0036101083032491488, -0.0018050541516245744, -0.0036101083032491488, -0.0036101083032491488]"
