feature,importance_mean,importance_std,importance_values
537,0.028813559322033944,0.007913639003341542,"[0.02033898305084747, 0.044067796610169574, 0.02033898305084747, 0.03050847457627126, 0.016949152542372947, 0.03050847457627126, 0.03728813559322042, 0.027118644067796627, 0.027118644067796627, 0.03389830508474578]"
250.1,0.019661016949152576,0.004745762711864405,"[0.023728813559322104, 0.023728813559322104, 0.016949152542372947, 0.01016949152542379, 0.027118644067796627, 0.02033898305084747, 0.02033898305084747, 0.02033898305084747, 0.013559322033898313, 0.02033898305084747]"
789,0.01525423728813562,0.004354316128361078,"[0.02033898305084747, 0.013559322033898313, 0.013559322033898313, 0.013559322033898313, 0.016949152542372947, 0.006779661016949157, 0.013559322033898313, 0.016949152542372947, 0.013559322033898313, 0.023728813559322104]"
1010.7,0.012542372881355967,0.0043012127255761135,"[0.013559322033898313, 0.013559322033898313, 0.006779661016949157, 0.006779661016949157, 0.01016949152542379, 0.01016949152542379, 0.016949152542372947, 0.02033898305084747, 0.01016949152542379, 0.016949152542372947]"
561,0.010508474576271232,0.004137815462960585,"[0.003389830508474634, 0.01016949152542379, 0.013559322033898313, 0.01016949152542379, 0.006779661016949157, 0.016949152542372947, 0.01016949152542379, 0.01016949152542379, 0.016949152542372947, 0.006779661016949157]"
531,0.009491525423728863,0.0013559322033898536,"[0.006779661016949157, 0.01016949152542379, 0.01016949152542379, 0.01016949152542379, 0.006779661016949157, 0.01016949152542379, 0.01016949152542379, 0.01016949152542379, 0.01016949152542379, 0.01016949152542379]"
599,0.009152542372881389,0.003050847457627118,"[0.01016949152542379, 0.006779661016949157, 0.013559322033898313, 0.013559322033898313, 0.01016949152542379, 0.01016949152542379, 0.01016949152542379, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634]"
561.1,0.008135593220339011,0.0034569623820967965,"[0.003389830508474634, 0.006779661016949157, 0.01016949152542379, 0.006779661016949157, 0.003389830508474634, 0.006779661016949157, 0.013559322033898313, 0.006779661016949157, 0.013559322033898313, 0.01016949152542379]"
389,0.006779661016949168,0.0015159782898303668,"[0.01016949152542379, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.006779661016949157]"
930,0.006440677966101716,0.0018254795956388088,"[0.006779661016949157, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157, 0.01016949152542379, 0.006779661016949157, 0.003389830508474634, 0.006779661016949157]"
535,0.006101694915254285,0.004745762711864416,"[0.0, 0.01016949152542379, -0.003389830508474523, 0.01016949152542379, 0.003389830508474634, 0.006779661016949157, 0.01016949152542379, 0.01016949152542379, 0.003389830508474634, 0.01016949152542379]"
785,0.0050847457627119065,0.005722692547842077,"[0.01016949152542379, 0.006779661016949157, 0.01016949152542379, 0.003389830508474634, 0.003389830508474634, -0.003389830508474523, 0.013559322033898313, 0.0, 0.01016949152542379, -0.003389830508474523]"
264,0.004745762711864432,0.003106830979631082,"[0.0, 0.006779661016949157, 0.003389830508474634, 0.01016949152542379, 0.0, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157]"
728,0.004067796610169538,0.0025367168723891176,"[0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.01016949152542379]"
245.2,0.004067796610169538,0.0013559322033898091,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
245.21,0.004067796610169538,0.0013559322033898091,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
245,0.004067796610169538,0.0013559322033898091,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
536,0.004067796610169538,0.0013559322033898091,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634]"
259,0.004067796610169527,0.0020338983050847362,"[0.006779661016949157, 0.0, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
250.21,0.003728813559322086,0.0010169491525423568,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
758.1,0.003728813559322086,0.0010169491525423568,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634]"
464,0.003728813559322075,0.0018254795956388088,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157]"
531.3,0.003389830508474634,0.0,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
750,0.003389830508474634,0.0,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634]"
773,0.0033898305084746226,0.0015159782898303668,"[0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634, 0.003389830508474634]"
375,0.0033898305084746226,0.0015159782898303668,"[0.003389830508474634, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0]"
327,0.0033898305084746117,0.0021439170577412753,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.006779661016949157, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.003389830508474634, 0.0, 0.003389830508474634]"
1010,0.0033898305084745896,0.0042878341154825505,"[0.006779661016949157, -0.006779661016949157, 0.0, 0.0, 0.006779661016949157, 0.003389830508474634, 0.003389830508474634, 0.006779661016949157, 0.006779661016949157, 0.006779661016949157]"
