feature,importance_mean,importance_std,importance_values
313.2,0.04913468773513917,0.003139600608732135,"[0.05417607223476295, 0.04589917231000751, 0.0481565086531226, 0.05267118133935289, 0.04665161775771254, 0.04665161775771254, 0.05267118133935289, 0.04439428141459745, 0.05041384499623769, 0.04966139954853266]"
313,0.030022573363431115,0.0039018486568740958,"[0.02708803611738142, 0.036117381489842004, 0.02934537246049662, 0.03160270880361171, 0.02182091798344621, 0.02784048156508645, 0.0338600451467268, 0.03310759969902177, 0.03160270880361171, 0.02784048156508645]"
315.2,0.026486079759217417,0.0030804348367883586,"[0.02182091798344621, 0.02332580887885627, 0.02708803611738142, 0.03310759969902177, 0.02633559066967639, 0.0240782543265613, 0.02483069977426633, 0.02934537246049662, 0.02784048156508645, 0.02708803611738142]"
315,0.02490594431903683,0.0025726592922917235,"[0.02106847253574118, 0.02182091798344621, 0.02558314522197136, 0.02784048156508645, 0.02708803611738142, 0.02106847253574118, 0.02633559066967639, 0.02633559066967639, 0.02784048156508645, 0.0240782543265613]"
389,0.007900677200902905,0.0018811136192626065,"[0.009029345372460473, 0.0060195635816403525, 0.007524454477050413, 0.009781790820165503, 0.008276899924755443, 0.005267118133935211, 0.009029345372460473, 0.007524454477050413, 0.005267118133935211, 0.011286681715575564]"
381,0.0025583145221971136,0.0027379090140948283,"[0.004514672686230181, 0.008276899924755443, 0.004514672686230181, 0.0015048908954100604, 0.0, -0.0015048908954100604, 0.0007524454477050302, 0.0022573363431150906, 0.0007524454477050302, 0.004514672686230181]"
315.1,0.0006772009029345271,0.00022573363431150904,"[0.0, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302]"
292,0.00045146726862301814,0.0010206666641271885,"[0.0, 0.0015048908954100604, 0.0, 0.0, 0.0015048908954100604, 0.0015048908954100604, -0.0015048908954100604, 0.0015048908954100604, -0.0007524454477050302, 0.0007524454477050302]"
716.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
668,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
333.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
386.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
292.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
389.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
367.8,-0.00015048908954100603,0.00030097817908201205,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.0007524454477050302, 0.0, -0.0007524454477050302, 0.0, 0.0]"
381.1,-0.0005267118133935212,0.0006772009029345271,"[-0.0007524454477050302, 0.0007524454477050302, 0.0, -0.0015048908954100604, -0.0007524454477050302, -0.0007524454477050302, 0.0, 0.0, -0.0015048908954100604, -0.0007524454477050302]"
380.4,-0.0015801354401805967,0.000526711813393564,"[-0.0015048908954100604, -0.0007524454477050302, -0.0015048908954100604, -0.0022573363431152016, -0.0015048908954100604, -0.0022573363431152016, -0.0022573363431152016, -0.0015048908954100604, -0.0007524454477050302, -0.0015048908954100604]"
