feature,importance_mean,importance_std,importance_values
315.2,0.14620015048908958,0.008006033707280574,"[0.14446952595936802, 0.13393528969149737, 0.1565086531226486, 0.15425131677953352, 0.1587659894657638, 0.14522197140707305, 0.1369450714823176, 0.14296463506395785, 0.14973664409330323, 0.1392024078254327]"
313.2,0.06102332580887889,0.002616303784908012,"[0.0601956358164033, 0.05568096313017312, 0.061700526711813475, 0.062452972159518505, 0.061700526711813475, 0.05869074492099324, 0.06546275395033863, 0.06395786305492857, 0.060948081264108334, 0.05944319036869827]"
389,0.004966139954853311,0.001311933466829378,"[0.004514672686230292, 0.003009781790820232, 0.005267118133935322, 0.007524454477050413, 0.006772009029345383, 0.004514672686230292, 0.005267118133935322, 0.003762227238525262, 0.005267118133935322, 0.003762227238525262]"
292,0.001730624529721625,0.0021559892824521425,"[-0.0015048908954100604, 0.0022573363431152016, 0.0060195635816403525, 0.004514672686230292, 0.0015048908954101714, 0.0007524454477050302, 0.0007524454477050302, 0.0, 0.003009781790820232, 0.0]"
380.4,0.0011286681715576119,0.00117776341930014,"[0.003009781790820232, 0.0015048908954101714, 0.0015048908954101714, 0.0015048908954101714, -0.0015048908954100604, 0.0022573363431152016, 0.0007524454477050302, 0.0007524454477050302, 0.0, 0.0015048908954101714]"
367.8,0.0004514672686230292,0.0006896276440866644,"[0.0007524454477050302, 0.0015048908954101714, -0.0007524454477050302, -0.0007524454477050302, 0.0007524454477050302, 0.0, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302, 0.0007524454477050302]"
381.1,0.0003009781790820565,0.00210684725357413,"[0.0, -0.0015048908954100604, 0.003009781790820232, 0.003009781790820232, 0.0015048908954101714, 0.0007524454477050302, 0.0022573363431152016, -0.003762227238525151, -0.0007524454477050302, -0.0015048908954100604]"
381,0.0003009781790820565,0.0015123966322228817,"[0.0, 0.0007524454477050302, 0.0022573363431152016, 0.0015048908954101714, 0.0022573363431152016, -0.0015048908954100604, 0.0015048908954101714, -0.0022573363431150906, -0.0007524454477050302, -0.0007524454477050302]"
333.3,0.00022573363431150907,0.00034481382204332373,"[0.0007524454477050302, 0.0007524454477050302, 0.0, 0.0, 0.0007524454477050302, 0.0, 0.0, 0.0, 0.0, 0.0]"
313,0.00015048908954102825,0.0012945560973728727,"[0.0007524454477050302, 0.0022573363431152016, -0.0007524454477050302, -0.0015048908954100604, 0.0, -0.0007524454477050302, -0.0015048908954100604, 0.0007524454477050302, 0.0, 0.0022573363431152016]"
172.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
668,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
716.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
386.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
389.2,-0.0005267118133935212,0.0008276899924755332,"[0.0007524454477050302, -0.0007524454477050302, -0.0007524454477050302, -0.0015048908954100604, 0.0007524454477050302, 0.0, 0.0, -0.0007524454477050302, -0.0015048908954100604, -0.0015048908954100604]"
315.1,-0.0018811136192625755,0.0008412595852143554,"[-0.0022573363431150906, -0.0030097817908201208, -0.0015048908954100604, -0.0022573363431150906, -0.0022573363431150906, -0.0030097817908201208, 0.0, -0.0015048908954100604, -0.0015048908954100604, -0.0015048908954100604]"
292.1,-0.004439428141459678,0.0006250281311450678,"[-0.004514672686230181, -0.004514672686230181, -0.003762227238525151, -0.004514672686230181, -0.0030097817908201208, -0.005267118133935211, -0.004514672686230181, -0.004514672686230181, -0.005267118133935211, -0.004514672686230181]"
315,-0.008126410835214416,0.001675775579482327,"[-0.008276899924755443, -0.009781790820165503, -0.0060195635816402415, -0.007524454477050413, -0.006772009029345383, -0.010534236267870534, -0.006772009029345383, -0.010534236267870534, -0.009029345372460473, -0.0060195635816402415]"
